tweet_clean,tweet,label
"['supporter', 'rusuh', 'main', 'rival', 'wkwkwk']",supporter rusuh main rival wkwkwk,positive
"['empat', 'gausah', 'manasin', 'suasana', 'pakai', 'bilang', 'supporter', 'bodoh', 'stadion', 'mabuk', 'kalah', 'rusuh', 'supporter', 'kaya', 'blok']",empat gausah manasin suasana pakai bilang supporter bodoh stadion mabuk kalah rusuh supporter kaya blok,negative
"['kapolres', 'copot', 'jabat', 'libat', 'selidik', 'hukum', 'adil', 'anggota', 'polisi', 'wafat', 'bukti', 'supporter', 'rusuh', 'sebab', 'wafat', 'polisi']",kapolres copot jabat libat selidik hukum adil anggota polisi wafat bukti supporter rusuh sebab wafat polisi,negative
"['oknum', 'supporter', 'rusuh', 'lari', 'tribun', 'tribun', 'upaya', 'bubar', 'tambah', 'keruh', 'suasana', 'tanding', 'selesai', 'sikap', 'polisi', 'semprot', 'arah', 'tribun', 'salah']",oknum supporter rusuh lari tribun tribun upaya bubar tambah keruh suasana tanding selesai sikap polisi semprot arah tribun salah,neutral
"['tdak', 'ngebela', 'aparat', 'nya', 'hukum', 'salah', 'benar', 'supporter', 'rusuh']",tdak ngebela aparat nya hukum salah benar supporter rusuh,negative
"['prosedur', 'bunuh', 'apa', 'narasi', 'skenario', 'propaganda', 'biar', 'lepas', 'tangan', 'supporter', 'rusuh', 'jadi', 'beda', 'aremania', 'vs', 'supporter', 'liga', 'supporter', 'tim', 'kalah', 'pulang', 'duluan', 'tim', 'kalah', 'mlh', 'rusuh']",prosedur bunuh apa narasi skenario propaganda biar lepas tangan supporter rusuh jadi beda aremania vs supporter liga supporter tim kalah pulang duluan tim kalah mlh rusuh,negative
"['supporter', 'bodoh', 'stadion', 'mabuk', 'kalah', 'rusuh', 'aman', 'rusuh']",supporter bodoh stadion mabuk kalah rusuh aman rusuh,negative
"['supporter', 'rusuh', 'jadi', 'bahan', 'dunia', 'mana', 'nya', 'polisi', 'tentara', 'sana', 'menurutlo', 'siap', 'iya', 'aman', 'rusuh', 'jadi', 'bunuh', 'bos', 'prosedur', 'gimanaa']",supporter rusuh jadi bahan dunia mana nya polisi tentara sana menurutlo siap iya aman rusuh jadi bunuh bos prosedur gimanaa,negative
"['rusuh', 'supporter', 'nempeleng', 'rusuh', 'panpel', 'polisi', 'nempeleng', 'beda', 'cerita', 'bagus', 'jakarta', 'korlap']",rusuh supporter nempeleng rusuh panpel polisi nempeleng beda cerita bagus jakarta korlap,negative
"['supporter', 'rusuh', 'jadi', 'korban', 'rusa', 'pulang', 'aman', 'selamat', 'liga', 'jalan', 'mikir']",supporter rusuh jadi korban rusa pulang aman selamat liga jalan mikir,neutral
"['prioritas', 'utama', 'aman', 'aman', 'main', 'resmi', 'ruang', 'ganti', 'home', 'team', 'away', 'team', 'netralisir', 'supporter', 'masuk', 'lapang', 'rusuh', 'rusuh', 'aman', 'akses', 'masuk', 'agresif']",prioritas utama aman aman main resmi ruang ganti home team away team netralisir supporter masuk lapang rusuh rusuh aman akses masuk agresif,positive
"['logika', 'supporter', 'masuk', 'lapang', 'rusuh']",logika supporter masuk lapang rusuh,neutral
"['supporter', 'dalam', 'system', 'lihat', 'contoh', 'supporter', 'inggris', 'rusuh', 'atur', 'ketat', 'liga', 'aman', 'nyaman', 'anak', 'kakek', 'nenek', 'nonton', 'stadion', 'tenang']",supporter dalam system lihat contoh supporter inggris rusuh atur ketat liga aman nyaman anak kakek nenek nonton stadion tenang,positive
"['rusuh', 'jadi', 'ulang', 'come', 'on', 'jaman', 'the', 'jak', 'bocah', 'nekat', 'viking', 'aremania', 'pasoepati', 'supporter', 'indonesia', 'rusuh', 'baik', 'systemnya']",rusuh jadi ulang come on jaman the jak bocah nekat viking aremania pasoepati supporter indonesia rusuh baik systemnya,negative
"['supporter', 'rusuh', 'brutal', 'anarkis', 'layak', 'gass', 'air', 'mata', 'bajar', 'mjd', 'supporter', 'bijak', 'dewasa', 'bajar', 'terima', 'kalah', 'lapang', 'dada', 'jiwa', 'hilang', 'nyawa', 'supporter', 'nya', 'tertib', 'atur', 'rusuh', 'turun', 'lapang']",supporter rusuh brutal anarkis layak gass air mata bajar mjd supporter bijak dewasa bajar terima kalah lapang dada jiwa hilang nyawa supporter nya tertib atur rusuh turun lapang,neutral
"['bilang', 'tolol', 'cma', 'fokus', 'sudut', 'supporter', 'rusuh', 'salah', 'yh', 'singgung', 'supporter', 'lawan', 'rusuh', 'cma', 'tim', 'supporter']",bilang tolol cma fokus sudut supporter rusuh salah yh singgung supporter lawan rusuh cma tim supporter,negative
"['baca', 'komen', 'portal', 'berita', 'nasional', 'bahas', 'kanjuruhan', 'top', 'comments', 'dominasi', 'salah', 'supporter', 'narasi', 'kurleb', 'iya', 'rusuh', 'masuk', 'lapang', 'gabakal', 'jadi', 'iya', 'salah', 'kann', 'ditembakin', 'tribunn', 'bangsaaattt']",baca komen portal berita nasional bahas kanjuruhan top comments dominasi salah supporter narasi kurleb iya rusuh masuk lapang gabakal jadi iya salah kann ditembakin tribunn bangsaaattt,negative
"['sih', 'akan', 'aremania', 'suci', 'suruh', 'tanggung', 'bentuk', 'tanggung', 'jawab', 'nota', 'janji', 'rusuh', 'sumpah', 'damai', 'supporter', 'hukum', 'pitch', 'invader', 'aremania']",sih akan aremania suci suruh tanggung bentuk tanggung jawab nota janji rusuh sumpah damai supporter hukum pitch invader aremania,negative
"['supporter', 'rusuh', 'brutal', 'and', 'anarkis', 'layak', 'gass', 'air', 'mata']",supporter rusuh brutal and anarkis layak gass air mata,negative
"['supporter', 'rusuh', 'brutal', 'and', 'anarkis', 'layak', 'gass', 'air', 'mata']",supporter rusuh brutal and anarkis layak gass air mata,negative
"['om', 'ngurusin', 'politik', 'negara', 'supporter', 'ben', 'pikir', 'lare', 'lare', 'sejarah', 'solosurabaya', 'bukti', 'ketemu', 'tribun', 'rusuh']",om ngurusin politik negara supporter ben pikir lare lare sejarah solosurabaya bukti ketemu tribun rusuh,neutral
"['supporter', 'rusuh', 'neccesary', 'condition', 'jadi', 'iya', 'suuporter', 'rusuh', 'iya', 'jadi', 'sebab', 'utama', 'iya', 'jadi']",supporter rusuh neccesary condition jadi iya suuporter rusuh iya jadi sebab utama iya jadi,neutral
"['supporter', 'mostly', 'brutal', 'rusuh', 'anarkis', 'suka', 'ngamok', 'kalah']",supporter mostly brutal rusuh anarkis suka ngamok kalah,negative
"['ooh', 'boleh', 'yah', 'supporter', 'turun', 'lapangn', 'rusuh', 'hmmm', 'okeoke']",ooh boleh yah supporter turun lapangn rusuh hmmm okeoke,positive
"['tuju', 'teteh', 'sejarah', 'indonesia', 'manusia', 'tinggal', 'nonton', 'bola', 'rusuh', 'pitch', 'invader', 'batalion', 'ribut', 'supporter', 'jaman']",tuju teteh sejarah indonesia manusia tinggal nonton bola rusuh pitch invader batalion ribut supporter jaman,negative
"['heh', 'peler', 'tanggung', 'sih', 'damai', 'tanggung', 'biar', 'jadi', 'rusuh', 'supporter', 'jadi', 'sumpah', 'tolol', 'akar', 'susah', 'banget', 'ngilangin', 'nya']",heh peler tanggung sih damai tanggung biar jadi rusuh supporter jadi sumpah tolol akar susah banget ngilangin nya,negative
"['damai', 'salah', 'damai', 'bilang', 'norak', 'maju', 'doyan', 'cari', 'rusuh', 'supporter', 'ngilangin', 'emosi', 'iya', 'wajar', 'laku', 'buzzer', 'tukang', 'rusuh', 'sih', 'doyan', 'damai', 'duit']",damai salah damai bilang norak maju doyan cari rusuh supporter ngilangin emosi iya wajar laku buzzer tukang rusuh sih doyan damai duit,negative
"['atas', 'supporter', 'rusuh', 'brutal', 'and', 'anarkis', 'iya', 'deserve', 'it', 'layak']",atas supporter rusuh brutal and anarkis iya deserve it layak,negative
"['supporter', 'nya', 'tertib', 'atur', 'rusuh', 'anarkis', 'brutal', 'bajar', 'mjd', 'supporter', 'bijak', 'dewasa', 'terima', 'kalah', 'lapang', 'dada', 'jiwa', 'rip', 'to', 'those', 'who', 'passed', 'away']",supporter nya tertib atur rusuh anarkis brutal bajar mjd supporter bijak dewasa terima kalah lapang dada jiwa rip to those who passed away,neutral
"['atas', 'supporter', 'brutal', 'rusuh', 'anarkis', 'alat']",atas supporter brutal rusuh anarkis alat,negative
"['supporter', 'mostly', 'brutal', 'rusuh', 'anarkis', 'suka', 'ngamok', 'kalah']",supporter mostly brutal rusuh anarkis suka ngamok kalah,negative
"['pssi', 'diskus', 'aparat', 'kait', 'larang', 'fifa', 'kontrol', 'crowd', 'stadion', 'gas', 'airmata', 'senjata', 'api', 'lib', 'kritik', 'kick', 'off', 'malam', 'susah', 'jk', 'rusuh', 'polisi', 'rawan', 'copet', 'celaka', 'supporter', 'indah']",pssi diskus aparat kait larang fifa kontrol crowd stadion gas airmata senjata api lib kritik kick off malam susah jk rusuh polisi rawan copet celaka supporter indah,negative
"['tuju', 'bang', 'tragedy', 'heysel', 'sepakbola', 'inggris', 'banned', 'salah', 'benah', 'berani', 'jamin', 'supporter', 'rusuh', 'renovasi', 'stadion', 'pagar', 'pakai', 'spotter', 'hadap', 'tonton', 'game']",tuju bang tragedy heysel sepakbola inggris banned salah benah berani jamin supporter rusuh renovasi stadion pagar pakai spotter hadap tonton game,negative
"['bisa', 'marah', 'kayak', 'kalah', 'judi', 'tolong', 'data', 'lbh', 'lengkap', 'tkp', 'mana', 'lawan', 'menang', 'tonton', 'supporter', 'marah', 'rusuh', 'stadion', 'kanjuruhan', 'kapasitas', 'rb', 'isi', 'rb']",bisa marah kayak kalah judi tolong data lbh lengkap tkp mana lawan menang tonton supporter marah rusuh stadion kanjuruhan kapasitas rb isi rb,negative
"['supporter', 'rusuh', 'korban', 'jiwa', 'bilang', 'aneh']",supporter rusuh korban jiwa bilang aneh,negative
"['supporter', 'bola', 'lokasi', 'jadi', 'research', 'pribadi', 'video', 'saksi', 'medsos', 'twitter', 'salah', 'supporter', 'turun', 'buat', 'rusuh', 'lapang', 'tembak', 'tear', 'gas', 'tribun']",supporter bola lokasi jadi research pribadi video saksi medsos twitter salah supporter turun buat rusuh lapang tembak tear gas tribun,neutral
"['supporter', 'paksa', 'aparat', 'pakai', 'keras', 'supporter', 'tonton']",supporter paksa aparat pakai keras supporter tonton,negative
"['rubah', 'fakta', 'invasi', 'supporter', 'lapang', 'sebab', 'mati', 'ratus', 'orang', 'supporter', 'idiot', 'rusuh', 'arah', 'tribun', 'tembak', 'gam', 'orang', 'selamat', 'ngeyel', 'sat', 'supporter', 'anarkis', 'iya']",rubah fakta invasi supporter lapang sebab mati ratus orang supporter idiot rusuh arah tribun tembak gam orang selamat ngeyel sat supporter anarkis iya,negative
"['masuk', 'rusuh', 'supporter', 'aparat', 'lha', 'relevansi', 'jokowi', 'jokowi', 'urus', 'sepak', 'bola', 'dobol', 'libat', 'selenggara', 'aparat', 'aman', 'supporter', 'pssi', 'tanggung']",masuk rusuh supporter aparat lha relevansi jokowi jokowi urus sepak bola dobol libat selenggara aparat aman supporter pssi tanggung,negative
"['rusuh', 'duluan', 'pegang', 'bukti', 'supporter', 'bawah', 'pengaruh', 'minum', 'keras', 'bukti', 'pegang', 'bukti', 'fitnah', 'medsos', 'sadar', 'konsekuensi', 'somasi', 'selenggara', 'polres', 'maksdnya']",rusuh duluan pegang bukti supporter bawah pengaruh minum keras bukti pegang bukti fitnah medsos sadar konsekuensi somasi selenggara polres maksdnya,negative
"['lihat', 'manusia', 'cabul', 'overcapacity', 'jadwal', 'pengaruh', 'supporter', 'turun', 'lapang', 'rusuh', 'cari', 'ribut', 'polisi', 'polisi', 'salah', 'bain', 'polisi', 'smpe', 'kontol', 'tumbuh', 'minimal', 'gapunya', 'kontol', 'otak']",lihat manusia cabul overcapacity jadwal pengaruh supporter turun lapang rusuh cari ribut polisi polisi salah bain polisi smpe kontol tumbuh minimal gapunya kontol otak,negative
"['rusuh', 'duduk', 'masalah', 'sikap', 'oknum', 'supporter', 'barbar', 'supporter', 'niat', 'nonton', 'korban']",rusuh duduk masalah sikap oknum supporter barbar supporter niat nonton korban,negative
"['depan', 'oknum', 'kunci', 'supporter', 'support', 'damai', 'lapang', 'rusuh', 'respon', 'cegah', 'lingkung', 'damai', 'rusuh', 'malu', 'klh', 'suppoterdamai']",depan oknum kunci supporter support damai lapang rusuh respon cegah lingkung damai rusuh malu klh suppoterdamai,positive
"['pokok', 'inti', 'polisi', 'salah', 'supporter', 'salah', 'hati', 'malaikat', 'niat', 'rusuh', 'oknum', 'baikk', 'soleh']",pokok inti polisi salah supporter salah hati malaikat niat rusuh oknum baikk soleh,negative
"['sepakat', 'suka', 'rusuh', 'supporter', 'tingkat', 'smp', 'edukasi', 'ajak', 'bicara']",sepakat suka rusuh supporter tingkat smp edukasi ajak bicara,positive
"['jadi', 'nyata', 'berandaiandai', 'nyawa', 'lepas', 'hati', 'karang', 'bebas', 'oke', 'turut']",jadi nyata berandaiandai nyawa lepas hati karang bebas oke turut,negative
"['hooh', 'pukul', 'oknum', 'supporter', 'rusuh', 'lapang', 'supporter', 'tribun', 'salah', 'oknum', 'supporter', 'lapang', 'pukul', 'supporter', 'salah']",hooh pukul oknum supporter rusuh lapang supporter tribun salah oknum supporter lapang pukul supporter salah,neutral
"['orang', 'goblok', 'nyundul', 'langit', 'onar', 'rusuh', 'korban', 'salah', 'perintah', 'supporter', 'sportif', 'nerima', 'kalah', 'ngamuk', 'onar', 'tim', 'kalah', 'kecut', 'ancuk']",orang goblok nyundul langit onar rusuh korban salah perintah supporter sportif nerima kalah ngamuk onar tim kalah kecut ancuk,negative
"['depan', 'supporterx', 'dewasa', 'kalah', 'menang', 'pikir', 'kali', 'anarkis', 'rusuh', 'temenx', 'supporter', 'nnton', 'bola', 'bawa', 'anak', 'istri']",depan supporterx dewasa kalah menang pikir kali anarkis rusuh temenx supporter nnton bola bawa anak istri,negative
"['tinggal', 'iya', 'mati', 'iya', 'tinggal', 'supporter', 'rusuh']",tinggal iya mati iya tinggal supporter rusuh,neutral
"['coba', 'kasih', 'bukti', 'mantik', 'supporter', 'duluan', 'rusuh', 'supporter', 'mukul', 'main', 'resmi', 'supporter', 'duluan', 'serang', 'aparat']",coba kasih bukti mantik supporter duluan rusuh supporter mukul main resmi supporter duluan serang aparat,negative
"['polisi', 'aparat', 'salah', 'supporter', 'aremania', 'pribadi', 'organisasi', 'ngaca', 'cermin', 'biang', 'rusuh', 'salah', 'orang', 'layak', 'bubar']",polisi aparat salah supporter aremania pribadi organisasi ngaca cermin biang rusuh salah orang layak bubar,negative
"['supporter', 'paksa', 'aparat', 'pakai', 'keras', 'supporter', 'tonton', 'tanding', 'buat', 'rusuh', 'pengaruh', 'alkohol', 'obat', 'larang', 'nalar', 'normal']",supporter paksa aparat pakai keras supporter tonton tanding buat rusuh pengaruh alkohol obat larang nalar normal,negative
"['need', 'to', 'stay', 'the', 'fuck', 'out', 'of', 'kanjuruhan', 'supporter', 'aparat', 'pssi', 'uang', 'subjective', 'uang', 'aku', 'salah', 'ujung', 'uang', 'ubah', 'supporternya', 'rusuh', 'polisi', 'barbar', 'pssinya', 'bodo']",need to stay the fuck out of kanjuruhan supporter aparat pssi uang subjective uang aku salah ujung uang ubah supporternya rusuh polisi barbar pssinya bodo,negative
"['polri', 'tni', 'jaga', 'aman', 'tuduh', 'jaga', 'lbh', 'rusuh', 'salah', 'tni', 'polri', 'wes', 'biar', 'jaga', 'lihat', 'cocot', 'jaga', 'supporter', 'brutal']",polri tni jaga aman tuduh jaga lbh rusuh salah tni polri wes biar jaga lihat cocot jaga supporter brutal,negative
"['kayak', 'supporter', 'rusuh', 'salah', 'polisi']",kayak supporter rusuh salah polisi,negative
"['rusuh', 'suruh', 'maaf', 'supporter', 'bodoh']",rusuh suruh maaf supporter bodoh,negative
"['thread', 'normalisasi', 'rusuh', 'supporter', 'pitch', 'invader', 'tanding', 'bola', 'tebak']",thread normalisasi rusuh supporter pitch invader tanding bola tebak,positive
"['supporter', 'bola', 'tertib', 'selesai', 'tanding', 'menang', 'kalah', 'langsung', 'pulang', 'rusuh', 'ancam', 'jiwa', 'orang']",supporter bola tertib selesai tanding menang kalah langsung pulang rusuh ancam jiwa orang,neutral
"['contoh', 'nyata', 'liga', 'musim', 'nama', 'supporter', 'rusuh', 'masuk', 'lapang', 'ngerusak', 'fasilitas', 'pekan', 'kanjuruhan', 'korban', 'jiwa', 'sekolah', 'jawab']",contoh nyata liga musim nama supporter rusuh masuk lapang ngerusak fasilitas pekan kanjuruhan korban jiwa sekolah jawab,neutral
"['ribut', 'bukti', 'vidio', 'supporter', 'rusuh', 'polisi', 'salah', 'gausah', 'benar', 'salah']",ribut bukti vidio supporter rusuh polisi salah gausah benar salah,negative
"['manusia', 'provokator', 'public', 'figure', 'supporter', 'malaikat', 'salah', 'orang', 'rusuh', 'lapang', 'prilaku', 'mtk', 'rusuh', 'introspeksi', 'maaf', 'salah']",manusia provokator public figure supporter malaikat salah orang rusuh lapang prilaku mtk rusuh introspeksi maaf salah,neutral
"['standar', 'operasional', 'hadap', 'massa', 'massa', 'urai', 'konsentrasi', 'standar', 'pasu', 'dalmas', 'dunia', 'iya', 'api', 'supporter', 'niat', 'rusuh']",standar operasional hadap massa massa urai konsentrasi standar pasu dalmas dunia iya api supporter niat rusuh,negative
"['supporter', 'msuk', 'bayar', 'beli', 'ticket', 'duduk', 'tribune', 'nonton', 'tunjuk', 'ada', 'hak', 'supporter', 'msuk', 'lapang', 'masuk', 'lapang', 'nama', 'supporter', 'supporter', 'niat', 'rusuh']",supporter msuk bayar beli ticket duduk tribune nonton tunjuk ada hak supporter msuk lapang masuk lapang nama supporter supporter niat rusuh,positive
"['kasih', 'video', 'contoh', 'nang', 'suoporter', 'rusuh', 'video', 'tinggal', 'anang', 'supporter', 'tendang', 'pukul', 'keroyok', 'nyiksa', 'anak', 'orang', 'tinggal', 'tertawa']",kasih video contoh nang suoporter rusuh video tinggal anang supporter tendang pukul keroyok nyiksa anak orang tinggal tertawa,negative
"['denial', 'massa', 'supporter', 'masuk', 'lapang', 'trigger', 'rusuh', 'besok', 'dibiarin', 'rusuh', 'matiin', 'supporter', 'lawan', 'matiin', 'main', 'aman', 'luar', 'rusuh', 'skitar', 'stadion', 'kasih', 'peluru', 'tajam']",denial massa supporter masuk lapang trigger rusuh besok dibiarin rusuh matiin supporter lawan matiin main aman luar rusuh skitar stadion kasih peluru tajam,negative
"['maaf', 'langsung', 'korban', 'keren', 'supporter', 'rusuh', 'maaf', 'keluarga', 'korban', 'jatuh']",maaf langsung korban keren supporter rusuh maaf keluarga korban jatuh,negative
"['apaapa', 'mbak', 'opini', 'nya', 'salah', 'supporter', 'masuk', 'lapang', 'rusuh', 'fomo', 'lihat', 'berita', 'kilas', 'lihat', 'potong', 'video', 'erti', 'psikologi', 'bola', 'giring', 'logical', 'fallacy', 'akhirny', 'bisa', 'bilang', 'turun', 'lapang', 'gblk', 'maklumin']",apaapa mbak opini nya salah supporter masuk lapang rusuh fomo lihat berita kilas lihat potong video erti psikologi bola giring logical fallacy akhirny bisa bilang turun lapang gblk maklumin,negative
"['tuju', 'aku', 'salah', 'introspeksi', 'heran', 'faktor', 'utama', 'tjd', 'supporter', 'turun', 'lapang', 'wajar', 'rusuh', 'kalah', 'interospeksi', 'salah', 'gas', 'pusing']",tuju aku salah introspeksi heran faktor utama tjd supporter turun lapang wajar rusuh kalah interospeksi salah gas pusing,negative
"['jaman', 'pepo', 'supporter', 'rusuh', 'tinggal', 'iya', 'omong', 'bemokarat']",jaman pepo supporter rusuh tinggal iya omong bemokarat,negative
"['duga', 'teman', 'aremania', 'turun', 'tuju', 'rusuh', 'daya', 'paham', 'supporter', 'aparat', 'tanggap', 'beda', 'merespon', 'nya', 'membabibuta']",duga teman aremania turun tuju rusuh daya paham supporter aparat tanggap beda merespon nya membabibuta,neutral
"['mudah', 'sih', 'salah', 'supporter', 'salah', 'supporter', 'kelola', 'benah', 'cuci']",mudah sih salah supporter salah supporter kelola benah cuci,negative
"['beda', 'supporter', 'rusuh', 'lapang', 'beda', 'coba']",beda supporter rusuh lapang beda coba,negative
"['indonesia', 'nonton', 'bola', 'supporter', 'kadang', 'rusuh', 'nonton', 'dangdut', 'tonton', 'kadang', 'ribut', 'nonton', 'wayang', 'iya', 'ribut', 'nonton', 'konser', 'promotor', 'nya', 'beres', 'tonton', 'ribut', 'butuh', 'satu']",indonesia nonton bola supporter kadang rusuh nonton dangdut tonton kadang ribut nonton wayang iya ribut nonton konser promotor nya beres tonton ribut butuh satu,negative
"['rusuh', 'ribut', 'supporter', 'supporter', 'lawan', 'hadir', 'stadion', 'ribut', 'kalah', 'gosah', 'supporter', 'bubar', 'klub', 'bina', 'pendukumgnya']",rusuh ribut supporter supporter lawan hadir stadion ribut kalah gosah supporter bubar klub bina pendukumgnya,negative
"['logika', 'dunia', 'sepak', 'bola', 'rusuh', 'ribut', 'dukung', 'ribut', 'dukung', 'lawan', 'hadir', 'stadion', 'kalah', 'gosah', 'supporter']",logika dunia sepak bola rusuh ribut dukung ribut dukung lawan hadir stadion kalah gosah supporter,negative
"['rusuh', 'polisi', 'supporter']",rusuh polisi supporter,neutral
"['maksud', 'salah', 'polisi', 'atur', 'jadwal', 'malam', 'sore', 'tanding', 'datang', 'supporter', 'lokal', 'provokator', 'atur', 'stadion', 'rusuh', 'pintu', 'paksa', 'tutup', 'buat', 'polisi']",maksud salah polisi atur jadwal malam sore tanding datang supporter lokal provokator atur stadion rusuh pintu paksa tutup buat polisi,negative
"['rusuh', 'supporter', 'salah', 'korban', 'kasi', 'tertib', 'korban', 'nyawa', 'smoga', 'intropeksi', 'benah', 'supporter', 'aparat', 'panitia', 'lainlain', 'doa', 'korban', 'gugur']",rusuh supporter salah korban kasi tertib korban nyawa smoga intropeksi benah supporter aparat panitia lainlain doa korban gugur,negative
"['andai', 'supporter', 'terkadang', 'rusuh', 'paham', 'prihal', 'presentasi', 'indonesia']",andai supporter terkadang rusuh paham prihal presentasi indonesia,positive
"['timnasday', 'lihat', 'timnas', 'sangar', 'bangkit', 'supporter', 'sepakbola', 'indonesia', 'ayo', 'sadar', 'rusak', 'momentum', 'bangkit', 'timnas', 'rusuh', 'sok', 'jago', 'kalah', 'menang', 'sepakbola']",timnasday lihat timnas sangar bangkit supporter sepakbola indonesia ayo sadar rusak momentum bangkit timnas rusuh sok jago kalah menang sepakbola,positive
"['tutup', 'mata', 'supporter', 'rusuh', 'sih', 'salah', 'orang', 'waras', 'empati', 'jalan', 'fokus', 'korban', 'ratus', 'jiwa', 'banyak', 'muda', 'ikut', 'rusuh', 'lapang', 'sebab', 'tangan', 'aparat', 'bodoh']",tutup mata supporter rusuh sih salah orang waras empati jalan fokus korban ratus jiwa banyak muda ikut rusuh lapang sebab tangan aparat bodoh,negative
"['rusuh', 'lapang', 'lari', 'tribun', 'tribun', 'ajak', 'supporter', 'lapang', 'ria', 'aksi', 'provokatif', 'sebab', 'aparat', 'tembak', 'gas', 'air', 'mata', 'supporter', 'kabur', 'menginjakinjak', 'tonton', 'panik']",rusuh lapang lari tribun tribun ajak supporter lapang ria aksi provokatif sebab aparat tembak gas air mata supporter kabur menginjakinjak tonton panik,negative
"['orang', 'idiot', 'debatin', 'pakai', 'teori', 'teori', 'akibat', 'supporter', 'rusuh', 'polisi', 'cinta', 'api']",orang idiot debatin pakai teori teori akibat supporter rusuh polisi cinta api,negative
"['supporter', 'biang', 'kerok', 'tanggung', 'anda', 'supporter', 'rusuh', 'serang', 'tim', 'lawan', 'korban', 'jiwa', 'aparat', 'beharap', 'langsung', 'pulang', 'habis', 'kerja', 'eh', 'supporter', 'bobrok', 'rusuh', 'terima', 'tim', 'kalah', 'kandang']",supporter biang kerok tanggung anda supporter rusuh serang tim lawan korban jiwa aparat beharap langsung pulang habis kerja eh supporter bobrok rusuh terima tim kalah kandang,negative
"['iya', 'malang', 'kemarin', 'rusuh', 'supporter', 'oknum', 'supporter']",iya malang kemarin rusuh supporter oknum supporter,negative
"['pas', 'pukul', 'mundur', 'supporter', 'jauh', 'lapang', 'gam', 'keluar', 'tribun', 'dar', 'anteng', 'sana', 'rusuh', 'jasa']",pas pukul mundur supporter jauh lapang gam keluar tribun dar anteng sana rusuh jasa,positive
"['sisi', 'supporternya', 'rusuh', 'legowo', 'polisi', 'lempari', 'geruduk', 'massa', 'laku', 'anggota', 'batas', 'diam', 'massa', 'supporter']",sisi supporternya rusuh legowo polisi lempari geruduk massa laku anggota batas diam massa supporter,negative
"['salah', 'supporter', 'masuk', 'lapang', 'ikut', 'masuk', 'lapang', 'supporter', 'kampung', 'masuk', 'lapang', 'larang', 'kena', 'getah', 'korban', 'supporter', 'masuk', 'lapang', 'bkln', 'ribut', 'rusuh']",salah supporter masuk lapang ikut masuk lapang supporter kampung masuk lapang larang kena getah korban supporter masuk lapang bkln ribut rusuh,negative
"['tahu', 'masyarakat', 'tinggal', 'gas', 'air', 'mata', 'panik', 'supporter', 'tinggal', 'polisi', 'salah', 'orang', 'tinggal', 'rusuh', 'salah', 'nya']",tahu masyarakat tinggal gas air mata panik supporter tinggal polisi salah orang tinggal rusuh salah nya,negative
"['memang', 'supporter', 'turun', 'rusuh']",memang supporter turun rusuh,neutral
"['maaf', 'tugas', 'resiko', 'tanggung', 'hadap', 'supporter', 'rusuh']",maaf tugas resiko tanggung hadap supporter rusuh,negative
"['supporter', 'dukung', 'nyemangatin', 'ngebela', 'kalah', 'iyaa', 'makan', 'ludah', 'ngebela', 'in', 'nyem']",supporter dukung nyemangatin ngebela kalah iyaa makan ludah ngebela in nyem,neutral
"['supporter', 'turun', 'lapang', 'rusuh', 'rusak', 'kali', 'beda', 'malam', 'cekam']",supporter turun lapang rusuh rusak kali beda malam cekam,negative
"['masuk', 'lapanagn', 'rusuh', 'kaya', 'kontol', 'nembakin', 'gas', 'air', 'mata', 'tribun', 'counter', 'isu', 'asumsi', 'kambing', 'hitam', 'supporter']",masuk lapanagn rusuh kaya kontol nembakin gas air mata tribun counter isu asumsi kambing hitam supporter,negative
"['biasa', 'rusuh', 'supporter', 'apa', 'alas', 'salah', 'benar', 'bilang', 'supporter', 'anarkis', 'wajar', 'polisi', 'tanggung', 'tinggal', 'korban', 'adil']",biasa rusuh supporter apa alas salah benar bilang supporter anarkis wajar polisi tanggung tinggal korban adil,negative
"['botol', 'minum', 'keras', 'bang', 'ngeyel', 'supporter', 'rusuh', 'gas', 'air', 'mata']",botol minum keras bang ngeyel supporter rusuh gas air mata,negative
"['fanatik', 'sih', 'rusuh', 'iya', 'ngerugiin', 'tim', 'dukung', 'sih', 'supporter', 'rusuh', 'ganti', 'rugi', 'resmi', 'clubnya', 'fanatik', 'pikir', 'dewasa', 'mantap', 'kaca', 'iya', 'liga', 'inggris', 'ubah', 'perlahan']",fanatik sih rusuh iya ngerugiin tim dukung sih supporter rusuh ganti rugi resmi clubnya fanatik pikir dewasa mantap kaca iya liga inggris ubah perlahan,positive
"['supporter', 'dukung', 'nyemangatin', 'ngebela', 'kalah', 'iyaa', 'makan', 'ludah', 'ngebela', 'in', 'nyemangatin', 'serang', 'main', 'orang', 'nyata', 'nyaa', 'turun', 'luk', 'main', 'rusuh', 'ramai', 'ajaa', 'rusuh', 'usuttuntastragedikanjuruhan']",supporter dukung nyemangatin ngebela kalah iyaa makan ludah ngebela in nyemangatin serang main orang nyata nyaa turun luk main rusuh ramai ajaa rusuh usuttuntastragedikanjuruhan,neutral
"['ooh', 'iya', 'yah', 'supporter', 'rusuh', 'bunuh', 'iya', 'iya', 'logika', 'brillint', 'manstapp']",ooh iya yah supporter rusuh bunuh iya iya logika brillint manstapp,negative
